state,district,year,time_step,start_date,end_date,B7,B8,B8A,B12,image_count,mean_cloud_cover,quality_flag
Uttar_Pradesh,Amroha,2022,0,2022-10-01,2022-10-06,0.31392540651572204,0.2906934390000644,0.3414957341905756,0.10505492103721273,4,12.863153522476269,valid
Uttar_Pradesh,Amroha,2022,1,2022-10-06,2022-10-11,,,,,0,,missing_bands
Uttar_Pradesh,Amroha,2022,2,2022-10-11,2022-10-16,0.273354408206836,0.2613633271201675,0.30119983758097,0.08618121381165914,2,0.1671162864899905,valid
Uttar_Pradesh,Amroha,2022,3,2022-10-16,2022-10-21,0.2535206616753802,0.24234109323502984,0.27879981787832686,0.0983330785268336,4,0.18533277275481574,valid
Uttar_Pradesh,Amroha,2022,4,2022-10-21,2022-10-26,0.2475990424615437,0.23974943321988304,0.27337012607153705,0.10680715913588337,4,0.02667340760289025,valid
Uttar_Pradesh,Amroha,2022,5,2022-10-26,2022-10-31,0.243249200751805,0.23483381896974484,0.2648936442882964,0.11375224361562519,4,0.009706894837905626,valid
Uttar_Pradesh,Amroha,2022,6,2022-10-31,2022-11-05,0.23099146006954951,0.2229863704206807,0.25285753268481653,0.11432600821199228,4,0.0,valid
Uttar_Pradesh,Amroha,2022,7,2022-11-05,2022-11-10,0.236230117939684,0.22114032267833122,0.2541297676844443,0.11356403994658835,3,0.089768145570551,valid
Uttar_Pradesh,Amroha,2022,8,2022-11-10,2022-11-15,0.23885701169324264,0.22953129293858443,0.25751104189983237,0.1261124922544082,4,2.6767906827926176,valid
Uttar_Pradesh,Amroha,2022,9,2022-11-15,2022-11-20,0.2219687696176429,0.21599029720950705,0.24200875452889273,0.12530998770561178,4,5.52487244718886,valid
Uttar_Pradesh,Amroha,2022,10,2022-11-20,2022-11-25,0.20498743598175825,0.20324259452841062,0.22647952175309105,0.11892124764303609,4,3.408827561498525,valid
Uttar_Pradesh,Amroha,2022,11,2022-11-25,2022-11-30,0.20217660995502149,0.19700920497266264,0.22154189234655938,0.11724045823749699,4,1.4261874253009075,valid
Uttar_Pradesh,Amroha,2022,12,2022-11-30,2022-12-05,0.20493862560269685,0.19919063158053837,0.22256490706833792,0.11657322940994916,4,2.277477409867595,valid
Uttar_Pradesh,Amroha,2022,13,2022-12-05,2022-12-10,0.2054834549303646,0.20185282027771953,0.22296668685139637,0.12037516421542674,4,0.04917815609586875,valid
Uttar_Pradesh,Amroha,2022,14,2022-12-10,2022-12-15,0.20174627717981802,0.19993576535982804,0.2209611249146601,0.11926946399393333,4,4.83792846901835,valid
Uttar_Pradesh,Amroha,2022,15,2022-12-15,2022-12-20,0.2115242078321011,0.20617679859250296,0.227386804290521,0.11937599736766182,4,0.6485119330716504,valid
Uttar_Pradesh,Amroha,2022,16,2022-12-20,2022-12-25,0.30231439854671643,0.292923736396048,0.31698605481132713,0.19274398398452422,2,7.502226332682925,valid
Uttar_Pradesh,Amroha,2022,17,2022-12-25,2022-12-30,,,,,0,,missing_bands
Uttar_Pradesh,Amroha,2022,18,2022-12-30,2023-01-04,,,,,0,,missing_bands
Uttar_Pradesh,Amroha,2022,19,2023-01-04,2023-01-09,,,,,0,,missing_bands
Uttar_Pradesh,Amroha,2022,20,2023-01-09,2023-01-14,,,,,0,,missing_bands
Uttar_Pradesh,Amroha,2022,21,2023-01-14,2023-01-19,0.19915468391939473,0.19491095494213176,0.2109359319153651,0.11465913915214412,2,7.22120828734735,valid
Uttar_Pradesh,Amroha,2022,22,2023-01-19,2023-01-24,0.22176762888931065,0.21465714850828405,0.2346874562222881,0.12681975636897644,3,7.504826607044534,valid
