state,district,year,time_step,start_date,end_date,Red,NIR,SWIR1,SWIR2,image_count,mean_cloud_cover,quality_flag
Uttar_Pradesh,Hapur,2022,0,2022-10-01,2022-10-06,0.0648146696745846,0.2598431911675881,0.1761593456605771,0.0994520479246474,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,1,2022-10-06,2022-10-11,0.07497461474906794,0.25545450917695756,0.19087723432359388,0.1176197881382085,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,2,2022-10-11,2022-10-16,0.0648146696745846,0.2598431911675881,0.1761593456605771,0.0994520479246474,1,0.13,valid
Uttar_Pradesh,Hapur,2022,3,2022-10-16,2022-10-21,0.07988278500782416,0.2432743896258783,0.1931226541614728,0.12502533624801784,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,4,2022-10-21,2022-10-26,0.0851345598235513,0.251065827186327,0.2055951229866107,0.1357875283517696,1,1.36,valid
Uttar_Pradesh,Hapur,2022,5,2022-10-26,2022-10-31,0.0896991255253366,0.2189141505237198,0.1976134938372307,0.1398364324676365,1,2.47,valid
Uttar_Pradesh,Hapur,2022,6,2022-10-31,2022-11-05,0.08803265267457454,0.22769494658327516,0.20008166253157914,0.1396466620995124,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,7,2022-11-05,2022-11-10,0.08815789401573437,0.22423483526350538,0.19970338037366325,0.141586509941577,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,8,2022-11-10,2022-11-15,0.0892642726748357,0.2131048620397787,0.197036370770896,0.1433160254791311,1,15.2,valid
Uttar_Pradesh,Hapur,2022,9,2022-11-15,2022-11-20,0.09045978100559006,0.21327638458215362,0.19370667925443433,0.1414107597535563,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,10,2022-11-20,2022-11-25,0.0885336180392139,0.213854501304196,0.1985685338999156,0.1474060534677708,1,0.23,valid
Uttar_Pradesh,Hapur,2022,11,2022-11-25,2022-11-30,0.08981254014214865,0.21548161633749424,0.19079682728684022,0.1384410865594444,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,12,2022-11-30,2022-12-05,0.0935814523027206,0.2128697904024862,0.1855151330924914,0.1335102003137669,1,0.04,valid
Uttar_Pradesh,Hapur,2022,13,2022-12-05,2022-12-10,0.0878708175518244,0.2220973116035161,0.1820672713840579,0.1295320669771087,1,0.74,valid
Uttar_Pradesh,Hapur,2022,14,2022-12-10,2022-12-15,0.0835345262060733,0.22148055226100422,0.17679100436907597,0.12397852805793093,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,15,2022-12-15,2022-12-20,0.0797901504057018,0.2270993379024214,0.1739876183606102,0.1204291687152377,1,2.71,valid
Uttar_Pradesh,Hapur,2022,16,2022-12-20,2022-12-25,0.0728956845640464,0.2238557691355931,0.1655939946391444,0.1124426762256104,1,1.24,valid
Uttar_Pradesh,Hapur,2022,17,2022-12-25,2022-12-30,0.0763429174848741,0.22547755351900725,0.1697908064998773,0.11643592247042406,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,18,2022-12-30,2023-01-04,0.0718959682340038,0.22497867190817403,0.1632629621252954,0.11116294513481301,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,19,2023-01-04,2023-01-09,0.0679488771481548,0.22391833891105034,0.15790063400763799,0.10652983334460064,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,20,2023-01-09,2023-01-14,0.0630020697322632,0.2239809086865076,0.1502072733761316,0.1006169904635909,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,21,2023-01-14,2023-01-19,0.0630020697322632,0.2239809086865076,0.1502072733761316,0.1006169904635909,1,0.75,valid
Uttar_Pradesh,Hapur,2022,22,2023-01-19,2023-01-24,0.059622745249571604,0.2457643752784824,0.15262125429159812,0.09852173337030459,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,23,2023-01-24,2023-01-29,0.06304430032960744,0.26084972425855973,0.15738638473743125,0.10054089110118353,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,24,2023-01-29,2023-02-03,0.05624342076688,0.2675478418704572,0.1550352352070646,0.0964264762770183,1,12.07,valid
Uttar_Pradesh,Hapur,2022,25,2023-02-03,2023-02-08,0.06275939243220803,0.2787341255715874,0.1595226311712622,0.1001046117337988,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,26,2023-02-08,2023-02-13,0.0698874104896791,0.2910204222187144,0.1669166456290975,0.1045792065629414,1,0.74,valid
Uttar_Pradesh,Hapur,2022,27,2023-02-13,2023-02-18,0.0632108180229592,0.27991453349067896,0.16013005898211513,0.10108557880383387,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,28,2023-02-18,2023-02-23,0.062147346040065,0.2776341126255905,0.1566160126776245,0.0993081523614367,1,0.77,valid
Uttar_Pradesh,Hapur,2022,29,2023-02-23,2023-02-28,0.0645650947952127,0.2834557572479538,0.1619523424146739,0.1040284800139391,1,0.05,valid
Uttar_Pradesh,Hapur,2022,30,2023-02-28,2023-03-05,0.06692610911824894,0.2787559047738545,0.16589310036566898,0.1081344317504594,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,31,2023-03-05,2023-03-10,0.0650987678271238,0.2865697231329368,0.1690634848649723,0.1108087406269189,1,0.04,valid
Uttar_Pradesh,Hapur,2022,32,2023-03-10,2023-03-15,0.0758932278105942,0.2673640260889368,0.1759405615054052,0.1183923539995429,1,0.08,valid
Uttar_Pradesh,Hapur,2022,33,2023-03-15,2023-03-20,0.0824113489093084,0.2674463543243126,0.18719927733433264,0.12868934874822233,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,34,2023-03-20,2023-03-25,0.09197485495529027,0.263728263368975,0.2026815165616229,0.14443167040129018,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,35,2023-03-25,2023-03-30,0.10093355066467909,0.2561144434476543,0.21388752712717307,0.15563931365941394,0,,insufficient_data
Uttar_Pradesh,Hapur,2022,36,2023-03-30,2023-04-04,0.1062420510902072,0.248405313751064,0.2165937856326204,0.1568669516182052,1,6.55,valid
